,earlier_sales,price_level,signature_hand,signature_initialled,signature_plate,signature_stamped,proof_artist_proof,proof_edition_unnumbered,proof_hors_commerce,proof_trial_proof,proof_unknown,edition_band_151-300,edition_band_31-75,edition_band_<=30,edition_band_>300,edition_band_unknown,area_band_400-900,area_band_900-1800,area_band_<400,area_band_>7500,area_band_unknown,process_aquatint,process_collotype,process_drypoint,process_engraving,process_etching,process_linocut,process_offset,process_other,process_pochoir,process_screenprint,process_woodcut,house_Forum Auctions,house_Roseberys London,house_Skinner,house_Swann Auction Galleries,area_log_xl,subject_is_abstract,subject_is_comic_satirical,subject_is_surreal,poster,after,object,unsold
Honoré Daumier,35.0,2404.4679259098925,1.500446254698066,1.5872801274585244,0.5217867699618114,0.9557586162914427,1.1465200976208998,0.9050381443708393,1.2218341448737746,1.1551436504531971,1.2445536393873944,0.9569629179350689,1.0258623761710162,1.1502323278603905,0.6792704401641809,0.8328977026007246,0.5809847284441473,1.1449027744541531,0.6040892784561748,1.1558070739577782,0.7033568203958279,1.12317066785862,0.7480513581248249,1.1110063103076149,0.9935603855655626,0.8836862571060841,0.7783649501963599,0.5373917956614573,1.3967336956353897,0.9837243077149946,0.46526874078677943,0.914921189276323,0.7249863169523981,0.3974224419073931,0.5673999036201051,1.4819913433426308,1.2179947659727195,0.9613880958202425,0.9904938915554657,0.7863900914819806,0.5446651452570572,0.7082518354979105,1.409401491717244,1.043574554860811
Ben Schonzeit,35.0,229.05385542859213,1.059850980312405,1.1182212147482136,0.9493648283361246,1.001348442724759,1.1405743695013426,0.7924616709544706,1.0077431572866205,1.144461121342967,1.157731727953126,0.9975577378775267,1.0709329765320474,1.029344161688913,0.8526753936956667,0.9912751186912301,0.943990914796802,0.9408881011695478,1.0442825043564807,1.1096136431127446,0.8665909985215171,0.9507880526512666,1.0986922779826362,1.1798764015329566,0.5566026076691019,0.8596376489149048,1.127254896014253,0.8742637034130698,1.1337010371748422,1.092094366577505,1.0486566094816245,1.253161095441044,0.7057049137995651,0.6980603543579867,0.9317574147292204,1.6717806016212005,1.058443002147721,0.9968267165239005,0.8982651705993657,1.1791736218819804,0.9169856295508134,0.9225412046348618,0.6148648366330643,1.163274261481066
Charming Baker,35.0,348.97070544682845,1.3407379315568417,1.2787244782783214,0.9493648283361246,1.1448759139111646,1.097343841250181,0.9188352930417998,1.0259468589947143,1.144461121342967,1.14812205450958,0.9052292775771442,1.2865230674583938,1.2849797319214402,0.6712825789760388,1.265163034577249,1.0315231031496537,0.8875896750274725,0.758663186886047,1.0579978865311994,0.9800140035272964,1.1447713841258622,1.262572366637889,2.0838463714478594,0.5566026076691019,1.0299653006675373,0.6428573693594326,0.7322664477995678,1.1075527758580912,1.092094366577505,0.9976955153018391,1.014776097150755,0.8150910883271222,0.7639517894685208,0.731531922782781,1.5052336539673588,1.3528844759878402,0.8593522489726751,0.8313257540589799,0.9301524528666403,0.8495466134239815,0.7439793509190876,2.130291655713231,1.4066555392330025
Pierre Soulages,35.0,1656.1076440314314,1.9702757190069566,1.5191637241736797,0.9493648283361246,0.9568960380506769,1.2331534136517317,0.9029648879829647,1.1377726927670613,1.1358455871525523,1.1601780590916873,0.985179673215816,1.0810488985410358,1.0782313059266198,0.7263487941348769,0.7630848233384662,0.7350484863040373,0.9127179105850928,0.5823328711234333,1.0791060166480944,0.6992939589217857,1.1765899808474591,0.8092115388755386,1.3424299868121141,1.0814883333473622,1.1491439214625878,0.7838012768151783,0.6204919618848707,1.523417061517647,0.9162974422635616,0.7913944987665008,0.8828072257962163,0.713472360615555,0.44637749634466756,0.5754931834857634,1.502836928934677,1.2268254156229654,0.9682687297686399,0.664919486588115,0.7863900914819806,0.5350768256662151,0.8279218560607023,1.409401491717244,1.235859727783897
Auguste Rodin,34.0,637.5239355359668,1.8987330440954155,1.7886623433356619,0.5217867699618114,1.1448759139111646,0.9967075870777996,1.0473983164898828,0.9340575202916804,1.0939026046811107,1.246902810956067,1.1006119961873768,1.1024356062227156,1.1916378446170326,0.7661366141489829,1.0924283149121543,1.0362983716269338,0.984688043394386,0.8087923591249156,0.9136408734268607,0.8230683703035934,1.2123798629926343,1.1980742765922823,1.1609249473627918,1.0858203815107474,0.9934378553167997,1.127254896014253,0.9909666640816827,0.8814215090099468,0.9837243077149946,1.0996664265247036,0.8292632644985284,0.9050642627930165,0.5361279338478933,0.5865308704374536,1.5106504573749946,1.1073280260355483,1.5430607246992842,0.9714768493232883,1.0441861821520648,0.5364606419653083,0.8028158025763544,1.409401491717244,1.1004545946566686
Richard Anuszkiewicz,34.0,410.75409474160944,1.3966276128723685,1.4262246544106871,0.9493648283361246,1.1448759139111646,1.2470901561033754,0.9591145750140226,0.975586190435559,0.8213202495981511,0.921671136885964,1.0592886719113053,1.2527710765699085,1.2096063723133117,0.9622191513664169,0.8709947854806507,0.8776489629614376,0.9459531558037817,0.9066185370678658,1.329796165540798,1.019046249259016,1.2726941010002797,1.2311804516660048,1.3352603803189431,1.0944518160344305,1.050141910593907,1.105817524118982,0.666475237660912,1.237109414626051,1.092094366577505,1.0992892422890879,1.381415952301502,0.8993862653509739,0.6705408501249911,0.5889010762213216,1.5052336539673588,1.3143933663920129,1.1507051805077977,0.9577569062776152,1.0441861821520648,0.8867065829083725,0.4257238943737703,1.9177826419957318,1.175097326164174
Yasuo Kuniyoshi,34.0,1251.2587596295257,1.2369314404321061,1.1738058789052146,1.051758651056537,0.7564249686830211,1.0191719236497965,1.0447466911615442,1.0342812936857442,0.9770657100577256,0.9069639770427191,0.6812937026527311,1.254271923427248,1.0928536557062476,0.7324101589117649,0.904668416476297,0.8398339527405888,0.7807279133648174,0.8240829047222603,1.2111299874456645,0.9058732420141064,1.0366928478930222,1.4273248447477138,1.0543937507350594,1.0944518160344305,0.9093392682763514,1.127254896014253,0.9459272242597349,1.3693794515719637,1.092094366577505,1.1517521614953155,2.433790987199078,0.6645809049907153,0.6353664915014852,0.6863655650554695,1.1881961674670367,1.4230279499378033,0.9315181576179206,1.2041116758146213,1.0441861821520648,0.5115427293832568,0.6354940543820604,1.4272563569738563,1.2167870806480956
Ethel Spowers,34.0,6532.864336983143,1.52497353003401,0.910437731251044,0.9493648283361246,1.1448759139111646,0.9709270658187141,1.083227673056354,1.0259468589947143,0.8845358423491677,1.1773061752024678,0.9289975665714555,1.655612668540991,0.9751180212799365,0.6252616498820718,1.161295879455689,0.8556820017512486,1.1544628368352323,0.8663274190463852,1.3410774166346473,0.6056607927001608,0.49487487226113497,1.2311804516660048,0.8121646236952903,1.5734015559271162,0.540900611408924,1.3957668363156284,0.37514501504760245,2.25495244737488,1.092094366577505,1.4297333044861307,1.3491713870340356,0.3735452872670481,0.7573300674075063,0.3562722091040923,1.4499325942225092,1.2436779790538552,0.6345152566677348,1.8352975581996873,1.0441861821520648,0.9105425740434635,0.6361473367290486,1.409401491717244,0.9182513417997443
Prunella Clough,34.0,350.96348911791364,1.2681125735061944,1.1831754958173093,1.051758651056537,1.148481785061218,0.9625631418870834,0.8143165776901441,1.4982594116746188,0.9770657100577256,1.1117944073176727,0.9775877291494938,1.056330176926455,0.9419713726897192,0.8417643150582584,1.0227456112033764,0.9481722049807687,1.0285365096618082,0.9056247701302065,1.1948800227398104,0.9239702115352777,1.124071166810541,1.4273248447477138,1.080541292320285,0.7432477891282256,1.0155902474728327,1.0876148005720017,0.8730780834814493,1.0804781591792385,1.092094366577505,1.1202571425018415,1.9124969505682317,0.6722389155851972,0.6501828093103273,0.731531922782781,1.7753654592075818,1.2823564362349782,0.8596887183850728,0.9352639945577805,1.0325749125459742,0.6253510697138288,0.4754423070148878,1.409401491717244,1.1497620083139235
Théophile Steinlen,34.0,1704.312237654571,1.1079856924867664,1.2638177215911377,0.9493648283361246,0.9645003554112324,1.0437129931381335,1.0483399895613232,0.9683542592111924,1.144461121342967,0.8838854389127488,0.8948816849225828,0.9822772635820789,1.1339863421708447,0.6000370296280474,0.9176427441892533,0.8911525377494588,0.8098309676709929,0.8927974775230404,1.3410774166346473,0.7773982206621515,0.8989595262420031,1.2311804516660048,1.090929336582006,1.0944518160344305,0.9665599330486955,1.127254896014253,1.6048808154335772,1.6230670378850596,1.092094366577505,0.9014365752336024,1.253161095441044,0.6447936801650505,0.7446159881996038,0.731531922782781,1.2793472204775276,1.2436779790538552,0.9781020233460602,0.9714768493232883,1.0441861821520648,0.7018787241606239,0.9929677220146447,0.6148648366330643,1.0901189873621235
Imogen Cunningham,34.0,2264.151061101505,1.0991786871033928,1.0399412344964425,0.9493648283361246,1.1448759139111646,0.9951801838134681,0.8697456672368891,1.100087389123953,1.1975760796954371,0.8838854389127488,0.8010000222616271,1.014427978292513,0.8596774069375438,0.6322907953054835,0.9182563012353963,0.7169332173616498,1.0896059238915254,0.7254885881180736,1.3410774166346473,0.6543000440405988,0.6987210756933523,1.2311804516660048,0.8307792799905938,1.7406701987188882,0.7666321276520291,1.127254896014253,1.6048808154335772,1.314331089251735,1.092094366577505,1.5607982460198484,1.5819942140946333,0.7419487151326503,0.7334634151713673,0.5491641371223961,1.6134379053428236,1.2436779790538552,0.9184462608627718,1.3182211744951615,1.0441861821520648,0.7018787241606239,0.6361473367290486,0.6148648366330643,1.101573738493231
Jules Chéret,34.0,1280.7959092308668,1.5627236031636582,1.5565913246901855,1.0586733750018977,1.0493328297443119,1.2026239783760413,0.8848162220592917,1.1856265051366672,1.1789159785817416,1.2997685369692153,1.0519946843873105,0.9523438224128904,1.1038560636570907,0.6935989793464651,0.8360926764638191,0.5875135134862484,0.7297146346884268,0.5259228138357768,1.2050234622865532,0.5799607494973729,0.8065697705861907,0.7561833963333506,1.118963088327106,0.9935603855655626,0.9143836647082038,0.8402732207857303,0.5411770190796729,1.4069320928113633,0.9837243077149946,0.7263409619867984,0.9165934415032901,0.689267346223426,0.4194009026315763,0.4718403399346114,1.39512234710624,1.2007717104762747,1.5430607246992842,0.9324329028035148,0.7863900914819806,0.637222294850563,0.600168011582848,1.409401491717244,1.1887075440349324
André Masson,33.0,436.0434695816893,1.2763288108103794,1.6537399418866647,0.9493648283361246,0.9607158555890024,1.1603221249995996,0.8836416356933913,1.077038054494716,0.9598034323158878,1.2708156721053347,1.0222738686039299,0.9930985686683693,1.0305458590778398,0.7585820214305719,0.8195537292050187,0.7798289423345134,0.9000392804426999,0.7409797683814431,1.0835225566052065,0.805559671911811,1.0847772039489436,0.8617474678409606,1.4357824142744728,1.0739714275647583,1.0118742734771156,0.8402732207857303,0.5841614104376033,1.3238654099324911,0.9399355003180925,0.8419170304346365,0.8876757552287237,0.6085169891072814,0.5134258348926605,0.5148052375943193,1.7367292195914807,1.224026656899906,1.3894747587956662,0.8018265789789772,0.7863900914819806,0.5023851637891182,0.7884861299056918,1.409401491717244,1.2340546234214385
George Elbert Burr,33.0,393.304944323324,1.2998142880408157,1.2109187104583214,1.1403151781562386,0.9633756033273576,0.9542573713001647,1.0306383008356672,1.0105391964185266,1.1976729198799956,0.9907853876609997,0.7276015183706619,1.1145547626926855,0.9556615267573781,0.6989642137078259,0.9561868090645803,1.123520662089256,1.1639742231256185,0.8351208470433894,1.3410774166346473,0.8142700077046185,0.8938390119141197,1.2311804516660048,0.9610471353850651,1.1004377871742508,0.8628963211701074,1.3612653432058976,1.1988625992879458,1.2748889350125823,1.092094366577505,1.093137542212457,1.6968404420562988,0.6741045910866256,0.6056517034718033,0.4242142142260559,1.9865434511304516,1.2436779790538552,0.9720001560228984,0.7272748077171463,1.0441861821520648,0.9592352892260009,0.8190273735576177,0.6148648366330643,1.1639641066906083
Jean Émile Laboureur,33.0,526.5858266046796,1.5373221486093438,1.476155708594139,0.9493648283361246,1.0167017444461717,1.1018004256159433,0.9516716143380352,1.0237538710283682,1.3825788186809218,1.1387273554221724,1.0515687627187822,1.0747423229949744,1.1548818040213595,0.8106692776128698,0.900034203422698,0.9670698080647745,1.0004307413823372,0.714423360002295,1.0649592455344503,1.0510176104621438,1.4504079542945236,1.2000394412749795,1.6325953193980043,1.043342445920396,0.9926607809916687,0.6806018494174115,0.8775485652385794,1.2782240611996925,0.9837243077149946,0.47700474543677907,1.0071619360394943,0.7938773602875492,0.5437343544678611,0.678067426522642,1.5641553148276486,0.9894292327400281,1.066105108618884,1.6589386942079045,1.0441861821520648,0.565445135776057,0.8115037569799844,1.409401491717244,1.109319684607379
Leon Kossoff,33.0,749.4547639821774,1.1096783606094056,1.1976404869098534,1.051758651056537,1.1379209007950903,0.8861342181211337,0.8477758110655151,1.4982594116746188,0.9770657100577256,1.1270268611406753,0.9661347668908455,0.9960099163452546,1.1842623539689985,0.8391910537678112,0.8728451405597328,0.8807097604756593,0.9083193400249008,0.8944533942747508,1.1937832927281975,0.9352304670738718,1.1755983360286026,1.4273248447477138,1.0258920810957073,0.8110935940349974,0.8938516382814321,1.306225393900529,0.853107831768911,0.9863770790195007,1.092094366577505,1.1217396692241148,1.80634110424791,0.7405349276677258,0.6278113406965611,0.731531922782781,1.613649264877482,1.3054099727526733,0.9250056652519543,0.9371363549584131,1.1727372905082791,0.673885912257346,0.5316301268863893,1.409401491717244,1.1199170509739653
Georg Baselitz,33.0,1494.8126335307527,1.122678353003398,1.154910804004652,0.9493648283361246,0.7564249686830211,1.0552407272422966,1.032698049735959,0.983239082051643,1.758165137373747,1.135817767821653,0.6873640857086442,1.0167928790223923,1.036315350914264,0.861557143855512,0.9957077924905223,1.0826181526427752,0.9796194166734296,0.8642469953050232,1.3410774166346473,0.8139802690606237,0.9077250530423622,1.2311804516660048,1.0391277720823509,1.0944518160344305,0.9613019173869509,1.4044491733555955,1.1368350026870615,1.260471438259643,1.092094366577505,1.4983984080166786,1.318825950065233,0.8088706598607938,0.6803505839866726,0.4920701731101728,1.393929994979584,1.2436779790538552,0.9877632599249809,0.8050264285503558,1.0441861821520648,0.7018787241606239,0.6361473367290486,0.6148648366330643,1.2212031231489384
Félix Hilaire Buhot,33.0,801.793671183485,1.3396915803597762,1.6397940770949,0.5217867699618114,1.1448759139111646,1.0156476007910165,1.0796230715761868,1.0174297854577523,1.0939026046811107,1.246902810956067,1.1043116273786973,1.0891431497834188,1.1760048905222558,0.753792776393396,0.9869789462420174,0.9037208011211786,1.114250075066142,0.8255237783656746,0.9136408734268607,0.8078155970940698,1.1098256146571264,1.2337894087479806,1.0316350967303214,0.9935603855655626,0.8757587621800622,1.127254896014253,0.8876338824824913,0.9140660076545747,0.9837243077149946,1.0996664265247036,0.9796300039868707,0.8476154746366447,0.546128280614447,0.511147782908656,1.436482381331523,1.1073280260355483,1.5430607246992842,1.6589386942079045,1.0441861821520648,0.5588214251680607,0.8223414291080307,1.409401491717244,1.1139529242472275
William Russell Flint RA RSW PRWS,33.0,301.268061210733,1.3321237016972833,1.1831754958173093,1.051758651056537,1.1471243073962145,0.991330316714914,0.840486080757026,1.4982594116746188,0.9770657100577256,1.0710536162987239,0.9827528992238591,1.0603502391640123,1.0273834385324132,0.7898813470251081,1.1140251981081233,0.8692413929671259,0.9106394420356726,0.8914045232691475,1.1483418522767173,0.8234607879514237,1.121472818054915,1.4273248447477138,1.0959250439620931,0.7762005277001326,0.9994512061027286,1.0876148005720017,0.8185867102846079,0.9114873522608491,1.092094366577505,1.0457927153146338,1.7857943759470365,0.6850559756696676,0.7579228514400003,0.8140254344906451,1.7772901417758633,1.2792337230222293,0.8583492135458278,0.8581810002462978,1.0046850863103827,0.7536679204014227,0.4813352970018249,1.409401491717244,1.1371058121642381
Brice Marden,33.0,1976.5222564117867,1.2072162923089242,1.1627347562833759,0.9493648283361246,1.1448759139111646,0.9954878305975724,1.1095399372741053,1.0253173765439965,0.9415202291661474,0.8897251032820699,1.018573208971336,1.0613352961939364,1.278781045531932,0.7362894473750567,0.8912584409955447,0.7840989185809765,1.0144130150655037,0.6935598495182744,1.3523378860276731,0.9207181596267062,1.1627968737304961,1.2311804516660048,1.0671603945406638,1.0944518160344305,1.0594302170870438,1.1999144939147472,0.7898035912306295,1.1806768012539304,1.092094366577505,0.9233772254186552,1.3196874215303513,0.6010690494683987,0.8583510263072632,0.8637948825347509,1.5052336539673588,1.5020763910444601,1.0683732388585054,0.9577569062776152,1.2589013646494929,0.6105017637801328,0.7854728976133838,1.4026133594168042,1.1711508459974909
Yozo Hamaguchi,33.0,1060.6265384701578,1.209362470372614,1.2508083990982237,0.9493648283361246,0.9398117804897065,0.9794571292298733,1.0573635803447243,0.9901704888845798,1.0541083449788766,1.1630636108324803,0.7765132946377413,1.0674100675574025,0.9998144876276254,0.6876512188966544,0.8014814879975857,1.0207139805402936,0.9655843833821168,0.8546208873962565,1.3410774166346473,0.8208029470933894,0.797775247198224,1.2311804516660048,0.8937265505531079,1.1004377871742508,0.8209609667431724,1.3928992039104173,1.1057618315245865,1.0302522978930404,1.092094366577505,1.074523112571991,1.6968404420562988,0.724307733629859,0.652016336379217,0.731531922782781,1.5986545193425947,1.2436779790538552,0.978111590657361,0.8050264285503559,1.0441861821520648,0.9592352892260009,0.9929677220146447,0.6148648366330643,1.216170765658075
Claude Gellée le Lorrain,33.0,1283.6418018884647,1.7104936472872487,1.2678747171022897,0.8209086783947396,1.3042705792884088,1.0302467019481605,1.3464942311524613,0.9042692761425566,1.3084783078330875,1.1773061752024678,0.7756129478976133,1.1663366331472522,1.199751441601828,0.6455132603174981,1.0213402450062996,1.025835177693017,0.9378173889229555,0.9700748014716202,1.681956645699976,0.9401396501592603,0.8410044601053612,1.2311804516660048,1.1299123588483253,0.7616880893074577,0.8937249090419488,1.127254896014253,0.7411125631310471,1.1494619675035531,1.092094366577505,0.5156959610720171,1.253161095441044,0.6607328934198057,0.5417727461740351,0.42326963561341713,1.2735057836517256,1.319145823657824,0.9184462608627718,0.7272748077171463,1.0441861821520648,0.7018787241606239,0.7659831058627555,1.409401491717244,1.077530598395656
George Catlin,32.0,834.506582413018,1.453009411379197,1.297956233579779,1.1403151781562386,1.3148110833045117,0.943658407851388,0.8551414783474267,0.9276618325496757,1.144461121342967,1.1249993068242634,0.748339296624218,1.2497108726093662,1.0060451718298749,0.7470931197254115,1.024773488026936,0.6352931207535889,0.8297885789824726,0.6928691950347753,1.317868565601119,0.7247290791881743,1.1479543471439255,1.2311804516660048,0.984597275360769,1.0944518160344305,0.9180524697564328,1.127254896014253,0.9437775026231768,1.3828842816768852,1.092094366577505,1.1375716950661567,1.253161095441044,0.721341128154763,0.49497548123413837,0.5962430150152128,1.481422243255623,1.142583981560275,0.8743969573681377,1.1365227156917166,1.0441861821520648,0.991585957351757,0.6745137813281862,1.4541663177457427,1.368024610842131
Walter Sickert,32.0,905.1349707681799,1.5222924466726526,1.3035841066090292,1.1403151781562386,1.3042705792884088,0.9882215907251801,1.3042737314191606,0.9042692761425566,1.616962905082906,1.340317509205762,0.8209315124492359,1.0718129965318728,1.03952876789166,0.5394136751800114,0.9197769274541339,1.0284873904622083,1.0447732583904574,0.820885669994013,1.3410774166346473,0.7237134054907273,0.9296517518405563,1.2311804516660048,1.09654084441203,1.1004377871742508,0.8404374909047719,1.3721584376967217,0.3760958046840649,1.347570248590565,1.092094366577505,0.9477563513712285,2.5050666507701855,0.7317610471700375,0.5651261145792953,0.42309035016207647,1.2526166566930155,1.2436779790538552,0.9391024604628041,1.0363728773546084,1.0441861821520648,0.9344476699891164,0.8275202051674868,1.409401491717244,1.1267725929856351
Odilon Redon,32.0,1431.8624524852064,1.9567296059888375,1.5714341990776075,1.0586733750018977,1.0350968409265215,1.15939970788153,0.9056878750496004,1.228387315789155,1.2638654677384416,1.2439396369225704,1.021012440614599,1.0129651902497958,1.3145043645407282,0.6719338943028978,0.7656248502791636,0.6667643999350146,1.0133791101878318,0.6177711363224301,1.1585869986393935,0.6244313186469027,0.9968809678780842,0.7338514410496044,1.153735038643009,0.9935603855655626,0.917918962365036,0.7780854766433328,0.5275394794850147,1.4864533036063639,0.9837243077149946,0.4651074105854137,0.9213605109604466,0.7297752263079716,0.3766277343335801,0.5695902725689136,1.7397371644062123,1.2206355156948598,0.9351898869218424,0.9800309267587654,0.7863900914819806,0.5418219639473503,0.6502671712205956,1.409401491717244,1.2860814428101328
Stuart Davis,32.0,1656.7995419681777,1.731037981552179,1.153729805018911,0.9493648283361246,1.3042705792884088,0.9524076533778533,1.1132972699327275,0.9446596177472276,1.616962905082906,0.8838854389127488,0.8367065286053691,1.241637066583077,1.1560110984255434,0.6583320611688679,0.7679027244093606,0.69411158028059,0.8303774789746533,0.8875743423046972,1.3850117316319441,0.7010272762275268,0.9856090499069774,1.2311804516660048,0.8790374471333969,1.0944518160344305,0.8929361907924375,1.127254896014253,0.9564173790063206,1.4441221789345453,1.092094366577505,1.1983055661942752,1.253161095441044,0.6489378440936919,0.7494766197636413,0.6254758228789644,1.503302255238637,1.0796321290201456,0.9368678311372486,1.1764291796236257,1.0441861821520648,0.7018787241606239,0.9172902657796256,1.2594518014823397,1.2823988892504203
Edward Hopper,32.0,21173.005104004736,1.6456552382149232,1.1182904721040428,0.9493648283361246,1.3042705792884088,0.9221287781310832,1.0288374501873607,0.9452173342655802,1.1699191533681652,1.1773061752024678,0.6825091569764525,0.8660986144578962,0.8339948858885636,0.606991744341571,0.8680546164485823,1.0374271128911012,1.1019110744387128,0.7096566796934084,1.3410774166346473,0.49051527303869635,0.6464381800188667,1.2311804516660048,0.8782023647992981,1.0944518160344305,0.8091792579410338,1.8656073490981486,0.37459071938394956,1.2271661129009943,1.092094366577505,0.8154912633568775,2.5105860646924123,0.624104095558395,0.7354246191010088,0.44032379925493526,1.5486936189396137,1.2436779790538552,1.0142085997503572,2.382571802730109,1.0441861821520648,0.9105425740434635,0.9929677220146447,1.409401491717244,1.0043205101107104
