,earlier_sales,price_level,signature_hand,signature_initialled,signature_plate,signature_stamped,proof_artist_proof,proof_edition_unnumbered,proof_hors_commerce,proof_trial_proof,proof_unknown,edition_band_151-300,edition_band_31-75,edition_band_<=30,edition_band_>300,edition_band_unknown,area_band_150-400,area_band_900-1800,area_band_<150cm2,area_band_>1800,area_band_unknown,process_aquatint,process_collotype,process_drypoint,process_engraving,process_etching,process_linocut,process_other,process_pochoir,process_screenprint,process_woodcut,house_Roseberys London,house_Skinner,edition_log,area_log,subject_is_abstract,subject_is_comic_satirical,subject_is_surreal
John Baldessari,49.0,43.806326108359315,1.099351856515533,1.4322704240233162,1.4416540101829896,1.2464059999267976,1.3734059917367953,0.7146460315241316,1.1006729963494921,1.26989034010498,1.0194610971581743,1.3645106665089666,1.2076305289903235,1.4021766593971368,0.5801833911317696,0.5993040456541548,0.9297017105652278,1.1165737038814847,0.8543855001909784,1.0171848786298228,0.7122853058550713,1.031499161674537,1.028026874255764,0.9556616264915345,1.4392567772527582,0.8330492756375086,1.0728896379646078,0.988982556752292,1.7399803595986365,1.0891981559191901,1.1210856959193207,0.906320459828974,0.8168003572701626,1.0236157732182805,1.2980154731850087,0.9131543138251083,1.5762328119898612,1.3562860791728208
Paul Nash,47.0,370.49979947301875,1.5057977562722316,1.5323936296160814,1.4416540101829896,1.2464059999267976,1.0435070845094079,0.6681670035413598,1.2442566675200841,0.861664400472402,0.9877570250686626,0.7736573594912505,1.0515834490410692,1.490021117221844,0.712371084121951,0.9290566976903244,1.4898535271927276,1.5993295339637255,0.8403891989921178,0.7437499905283741,0.9316808996363378,1.2009091361872581,1.1148021605272345,1.0914652678000683,0.8538184898414789,0.9688295732752915,0.9910815649093071,1.1527316665284975,1.7399803595986365,1.1610438846105442,1.3371958438143017,0.6608014943157985,1.9504960762779702,1.0165453827261473,1.0667846649017918,0.5974770263311514,0.6880270072401723,1.5081370958895362
Robert Longo,46.0,1.8188595041703024,1.3361511935233417,1.4827139461539023,1.4416540101829896,1.5719424865043923,1.4589080894649777,0.7146460315241316,1.2565594165744147,1.26989034010498,1.0194610971581743,1.157963295157109,1.2233698550292722,1.5883312516246202,0.5772852788464324,0.5531986276511819,1.0536186919475696,0.813955296117325,1.0550904405980246,0.703857579301731,0.7066870850818927,1.1655464282695747,1.028026874255764,0.9797506881898915,1.4392567772527582,0.7881778415759971,1.1319379891802923,1.7698929379360089,1.7399803595986365,1.041001000311208,1.0784338268548728,0.671854791830435,0.9101187228463887,1.3562937606836554,1.4805623517054147,0.9078933745302157,1.3066277031653355,1.1444429763233683
Edward S. Curtis,46.0,211.50618381490776,1.6680652714140605,1.158029590504076,1.2928244261193593,1.5268075812373867,1.4404101912269254,0.7146460315241316,1.3005460547271441,1.580330730444795,1.0194610971581743,1.2087719012899538,1.3923352556960709,0.9590791574546025,0.7402180666008957,0.6072538665366862,1.2007053716057503,1.1168229073222757,1.2965714998544315,0.9633625346594418,0.8276941303984263,1.5955887889313762,1.2576504562511237,1.0156402348331852,1.4392567772527582,0.8178466217741577,0.7724056700706502,0.7628678994984536,1.7399803595986365,1.0710319625447784,0.6189881462385977,0.47751202583327046,0.8009003542442892,1.1477235927851637,1.1355491236723094,0.7065181723269821,1.369625271036445,1.4785073002710964
Gerhard Richter,45.0,36.252494596547045,1.8542990392544698,1.3560648057694458,1.4416540101829896,1.9229872306858444,1.0632712729085867,0.7146460315241316,1.2968014512126378,1.3291724072309714,0.9221943241338796,0.9521717751198252,1.1089269397298516,1.3013751292259923,0.7083381249992575,0.46206611281860394,0.9889142801015616,1.3895254862016464,1.1685811889438573,0.609425717299671,0.9061008151751038,1.7133965007029768,1.257650456251124,1.0766746777972933,1.4392567772527582,1.009949347259918,1.2869624303281326,1.8503753173033295,1.7399803595986365,1.0674325339554644,2.1352934855614283,0.37525269523915167,1.4451490364835946,1.0509769411891137,1.3476598015049865,1.126558748952523,0.8061128359798273,1.1623589432002188
Ruth Bernhard,44.0,21.12739981468052,2.4584128812989525,1.237962635592418,1.4416540101829896,1.2464059999267976,1.2827060973178548,0.7146460315241316,1.1359050483205961,1.26989034010498,1.0194610971581743,1.1035157532804616,1.163658036055754,1.1842303620480044,0.5157745085987088,0.5980865028668201,1.1065829688731823,1.2147787085442956,1.5965683751608746,1.1885557046602346,0.8156885372276412,1.1023932315021292,1.028026874255764,0.974017368481702,1.4392567772527582,0.8252167321866688,1.1319379891802923,1.1233508863871324,1.7399803595986365,0.9904558655299496,1.1085236524096258,0.6725373275892552,0.7922348334886875,1.0783363780082695,1.4300221910886046,0.953267006002445,1.190856862368961,1.1444429763233683
Maurits Cornelis Escher,44.0,680.1018093365047,1.4780265655433604,1.130978573008532,1.4416540101829896,1.2464059999267976,1.0583278741954647,0.7146460315241316,1.0791166236367302,0.861664400472402,1.08818381235515,0.8663949523360509,1.0972185159071588,0.746710841339992,0.602124709465959,0.6831893836153645,1.2368056596448636,0.949070839597368,1.1538716720707483,1.0510747016729558,1.186699692259932,1.1164783054117318,1.0585575606339157,0.9257877046017533,1.2086539619204288,0.9559712857867072,0.824163259365761,1.411305771815186,1.7399803595986365,0.9507475631525982,1.6701533721213955,0.5488802462688286,0.9955840311131912,0.941408275542024,1.3097560863702211,0.9127528642553663,0.9705611596099849,1.4965604124690461
Harland Miller,44.0,10.399427976252161,2.507871277581124,1.3547856335592248,1.4416540101829896,1.9716790478237356,1.6932984729258747,0.7146460315241316,1.2968014512126378,1.3291724072309714,0.9322498721259564,0.8839267583741406,1.2506186612296715,0.8436653462644287,0.7375625534898177,0.5371785666071897,1.0224228742297734,1.225130080659109,1.1912336769242609,0.6348365772713694,0.8715713445715574,1.7710905237919932,1.257650456251124,1.0766746777972933,1.4392567772527582,1.1414442895164527,1.2869624303281326,1.3873547564216335,1.7399803595986365,1.647741354792709,2.0824175946665533,0.812672056028001,1.501762615128612,1.0050169688212958,1.5033786606883743,0.7323845935010547,0.6980869490517926,1.1113882775425863
James Jacques Joseph Tissot,44.0,231.886705131292,1.450753607797012,1.5842600831254479,1.2928244261193593,1.5816360845203632,1.1978390144125057,0.7146460315241316,1.216098508346676,1.3135996939249532,1.0194610971581743,0.9178667449134048,1.3934486927448544,0.8057920557101689,0.3184381332539758,0.8354581059196152,1.0806654123162682,1.2912838178247112,1.0292403581092502,1.128297250304526,0.9554418030518443,1.072225174847017,0.7769999505600677,0.995891770539119,0.717183604328231,0.9635959427417989,0.7280494713975704,1.382189444871006,1.7399803595986365,0.4131933010530033,1.2447528310754317,0.38397775039263066,0.7602934770559252,0.976407636110907,1.167244075011472,1.5766554178356578,1.1372225138159686,1.1444429763233683
Robyn Denny,43.0,227.91803023119857,1.2126909758782607,1.4669194392881484,1.4416540101829896,1.2464059999267976,0.9423220287892782,0.7023398119188705,1.1359312572377676,1.3291724072309714,1.059955934247259,1.0733521545014146,0.9508791167532428,1.1393058690479347,0.9969020356263264,1.2427657765675912,1.1020151659419495,0.972209501845017,1.241085974479294,1.055851966765177,1.2062774086160624,1.0851591674617926,1.028026874255764,1.4720225670224287,1.1626631507518013,0.8403884100935985,0.9545513959100522,1.2394629814688,1.7399803595986365,1.2324117823063023,1.5849999367500893,0.6949462590871401,0.8600081223844913,0.8617973762261666,1.0920245257195467,0.9484926685011104,0.7624527865541175,1.1363140211889844
Louise Bourgeois,43.0,540.9810485117157,1.8629963451027907,1.3380699033841825,1.4416540101829896,1.6556015792172174,1.2103063602354138,0.7146460315241316,1.1902252500904962,1.2937075314679563,0.8486605175141503,0.8178110095783736,1.2197148894892693,1.2247198008579538,0.6547684039313264,0.6291953052767933,0.6596510144937862,0.9604524481475438,0.9354293313083836,1.0824544591581189,1.0003902160515268,1.2275394459539808,0.7604765746767729,0.9926678291805846,0.717183604328231,0.8949222884361697,0.7257431793055511,1.439681954672133,1.7399803595986365,0.6540110262764728,1.316097107943828,0.6706491990306375,0.8201434482661673,1.0439335212064034,1.053219083948702,1.1947153595393207,1.0269015715553413,1.2892269157317917
Sebastião Salgado,42.0,46.664172171098166,1.6186508222718732,1.272214458035663,1.4416540101829896,1.2464059999267976,1.0756165497072911,0.6681670035413598,1.2372728168947518,0.861664400472402,0.9051181180935868,0.8535113237756381,0.9364392109977171,0.861176576581838,0.6264459733247412,0.6962284241290514,1.0276260427194372,0.9616539298881855,1.0464764090839362,0.8511176119030884,1.0182646346379838,1.137407769561783,1.0585575606339157,1.090439779910143,1.4392567772527582,0.9436849897813999,1.2869624303281326,1.0363653983340262,1.7399803595986365,1.211616536076694,2.7525494232025505,0.6676640908830048,1.9504960762779702,0.9662576123512279,1.4503579577035253,0.6965889428451807,0.6990864058132034,1.4186055125428239
Edward Weston,41.0,291.6977428807091,1.5013046796633889,1.2332911681599408,1.4416540101829896,0.8558548411826177,1.2486795273289566,0.7146460315241316,1.0279989509636112,1.580330730444795,0.8063296623863937,1.053207512709938,1.4358131795069395,0.798822596855064,0.39163249252386456,0.6955583967164127,1.0242793117456528,1.2677204586064235,1.4291326804780597,1.4125359973699958,0.8287171090242551,1.3499691503444227,1.028026874255764,0.9682974852674643,1.4392567772527582,0.9631888137486286,0.9009371070116161,1.2588659300096194,1.7399803595986365,0.7545409349011509,1.4035928150114305,0.5105921344589907,0.7341649854981066,1.0663853750523875,1.2338523036069682,0.8363396447574534,1.2593594114682967,1.1444429763233683
Eduardo Chillida,41.0,10.543341641283204,1.854551916452057,1.4768570703037773,1.4273301221037298,1.0151225680162683,0.9855539029988977,0.7146460315241316,0.9652659172135246,1.8169314756216237,0.9602212955422815,1.0010443152797537,1.1406998712781744,0.8183176801166473,0.9179876851415804,0.5755289430427727,1.1507299845451298,0.8282332892143425,1.4989032063798529,1.0140631486297682,1.002382395470983,1.3102827321464552,1.0094368644427345,1.4570742065551616,1.5115279858450466,1.6234692026618684,1.604499011794567,1.0229689389795198,1.7399803595986365,1.05791123031319,1.171519213362285,0.7370698203154734,0.9276247547869251,1.1687544822922034,1.3116417740455693,1.3000538194871707,0.5559760254212501,1.495836677176582
Yayoi Kusama,41.0,4379.02469915585,2.327647056250149,2.073917529025899,1.6237499587224327,1.003817088716079,1.373252259937719,0.7146460315241316,1.0020400203024586,2.1372158284499045,0.8601157716638943,1.2429811822955048,0.9545610391478078,0.8156826774215935,0.549757028334771,0.5146772948414383,0.7105601536749799,1.4506281751579122,0.7663948434476808,1.243543835106721,0.4738545908348917,1.1018571386484517,1.257650456251124,1.0766746777972933,1.4392567772527582,0.6538032645106093,1.2869624303281326,0.8552140252364651,1.7399803595986365,1.1646208854676612,0.6167963146198603,0.6910027756038962,1.3390980317390038,0.8777244858489553,1.0714101491798238,0.606501722716142,0.9436874918182757,1.1976659789435762
René Magritte,41.0,1118.9986086700417,1.6897282391001973,1.2496484094764841,1.4416540101829896,1.3030709545380323,0.9284543056073576,0.6681670035413598,1.2007230306458418,0.861664400472402,0.9513813049346609,0.6001960757031718,1.0089451482725262,0.8674139808535682,0.7950160221086263,0.7157004783733911,1.2129918758235567,0.7658868305855354,1.4337576339137845,1.0088337098200801,0.5904153975438398,0.8631213554313374,1.2071797464972363,1.0914377188984519,0.717183604328231,0.8645828242847177,0.9910815649093071,1.0800046467729352,1.7399803595986365,1.2250905864358956,2.0671339435812452,0.9485345369648731,1.271427835423362,0.8734045777892903,1.122327997197477,0.8326874100576365,0.7935029061855183,1.5383546235269296
Gene Kloss,41.0,72.88317271930131,1.202808399949043,1.2195389024908696,1.4416540101829896,1.2464059999267976,1.118734707806219,0.7146460315241316,1.2442566675200841,1.0165151049372505,1.2152553926429532,1.0938365492310986,1.0009266938319297,1.202860489766423,0.7952554835280822,0.8503127101615501,1.400662435727399,1.0186752513960144,1.1589977903376876,0.9342609127840612,0.9448500394758412,1.3085665035490008,1.0585575606339157,0.9903256758491855,1.1626631507518013,0.8566871678161385,1.1319379891802923,0.9906811005624635,1.7399803595986365,1.1262125936020142,2.168825155648505,0.7312013706693868,0.7323106436104488,1.0940832328001326,1.1484333912204747,1.362267582683637,1.0827037298181954,1.1444429763233683
Lynn Chadwick,39.0,392.83501536317436,1.1108105440984684,1.429316558587338,1.4416540101829896,1.2464059999267976,0.9835000002446765,0.6681670035413598,1.1132736054569454,0.861664400472402,1.0649511474250393,0.812960435344672,1.1099800133816091,0.8858693532307856,0.661750529574544,0.8126645559201756,1.1968838979931837,1.0559466749080708,1.066836700270282,1.1474932564055362,1.1051065558584454,1.1614778792927505,1.0585575606339157,1.1080781615860609,1.4392567772527582,1.0125064151038954,0.9910815649093071,1.0532654742700656,1.7399803595986365,1.1143991652420007,2.516406950566262,0.6637189546947082,0.7747502042394248,1.0904297320327692,0.9546290465290928,0.753871765598535,0.78167054204058,1.5937976638979598
Adolph Gottlieb,38.0,271.654818233772,1.3045160771801843,1.4709857955524188,1.4416540101829896,1.2464059999267976,1.2526688716210501,0.704524281633013,0.9872568055774845,1.3291724072309714,0.9313287214426572,1.0944749024198486,1.073966587803487,0.8763228570051429,0.5910868887976419,0.7542201475175555,1.0047588850505942,1.0191487326104003,1.1195306142212382,1.0899160499601372,1.1030396755168252,1.0409032110382368,1.028026874255764,1.4720225670224287,1.4392567772527582,0.997795278565856,0.9545513959100522,1.0545959291351807,1.7399803595986365,1.0372363870685148,1.3654730053946764,0.6951014516895972,0.8399775413975306,0.974139413272058,1.1163224328072996,0.897142387960227,0.5793789105037455,1.5937976638979598
KAWS,38.0,386.0333136433098,1.9633363710440177,1.9861046250771213,1.4416540101829896,1.5537328231144008,1.2660597809370027,0.7146460315241316,1.0295798191736736,2.1372158284499045,1.0987886148556298,1.087187145636252,1.310472692485182,0.966016414156703,0.6554739179329346,1.0346263840629304,1.2160221075762894,0.9256130597326507,1.033163495382876,1.0623249541860411,0.9661749739796643,1.4179867005920719,1.028026874255764,1.1866142896185663,1.4392567772527582,0.9129501337961389,1.2869624303281326,0.9408434992320522,1.7399803595986365,1.931144348484796,1.4704670828871214,0.8934404755265238,1.013912572194861,1.0466288310179268,1.0676173542898508,0.6826196245875548,1.0006675052145317,0.910554593690693
Grant Wood,38.0,26.939441426000702,1.2233032842875269,1.2343525232047408,1.4416540101829896,1.2464059999267976,1.096245258314377,0.7146460315241316,1.027324102694814,0.991609949741858,1.2167942916030596,0.6426117151775641,1.0225800606164321,0.9713794004899453,0.6531927518457649,0.6952078724596188,1.388056154280304,1.0335104826805737,1.2730852160101933,1.1489106620411367,1.0530446657722925,1.031872100000227,1.2049582723116294,1.1969243021715945,0.717183604328231,0.9439059161779313,0.9910815649093071,1.2619871743155906,1.7399803595986365,1.0317216080861515,1.8975560644553031,0.6728167135711457,0.7655882758922359,1.0271580266195044,1.6054494934835024,1.2183185178983529,0.878812316286901,1.1444429763233683
Sidney Nolan,38.0,6.410730992108719,1.2556528765554926,1.298165055792174,1.4416540101829896,1.2464059999267976,0.9529244868501483,0.7001313357602735,1.2442566675200841,0.861664400472402,1.0657059795749653,0.8783419928503643,1.6286852921865609,1.0090799607995133,0.7234368266231721,0.8967254227541023,1.134576622725723,0.9801796803960219,1.1303131415256824,1.0167776086341542,1.0506263517728998,1.1825457979112821,1.0585575606339157,1.1080781615860609,1.4392567772527582,1.081045217860525,1.2869624303281326,1.4169353118228427,1.7399803595986365,1.1376218707156383,2.163873143378189,0.7517646698474161,0.8600081223844913,0.9642459549320586,1.4173200040391818,0.7024642106854702,0.6984226995021362,1.1184789359630005
Jonas Wood,38.0,701.8708076740883,1.38030167665979,1.1738784274322425,1.4416540101829896,2.1755086423664296,1.1537001065767774,0.7146460315241316,1.7770675356004246,1.3291724072309714,1.1212718267602313,1.080045394046243,1.034442526118801,1.1301885802247371,0.7359394398609437,0.6158635696242193,0.8942312514118493,1.1223279308459548,1.2566722357291717,0.8586813066573005,0.9614445307660584,1.8491145091275294,1.028026874255764,1.1866142896185663,1.4392567772527582,1.2236425314200612,1.2869624303281326,1.6499916967592536,1.7399803595986365,1.3037409545012375,2.0156721994201954,0.7790075095695516,0.9038594252723714,1.0744615572116787,0.959482505529409,0.848937562964992,0.8762795400138096,1.0635656313583297
Francisco José de Goya y Lucientes,38.0,863.5177995873438,2.065928707544179,1.2183602944598377,1.3957647145985128,1.0760540693917813,1.0361385760735096,0.7146460315241316,0.9852872388822311,1.8273280666090401,0.9571498757855733,0.9874417517560039,1.1429033552907255,0.7545900546242053,0.7869626661204147,0.6785744500127647,1.3365000221023815,1.0528968597944777,0.9328901367096588,1.0071153252361709,1.070255813921191,1.0831452484745345,1.0094368644427345,1.387132879814264,1.5322349026879165,1.1408726843607953,1.5089333707155301,1.0416566237596017,1.7399803595986365,0.7240233374437811,0.5986902189594178,0.5193373325994858,0.7356306887074984,0.8955788759381508,1.0399300984122097,1.0168248596921177,0.6558735282552566,1.1444429763233683
Willem de Kooning,38.0,51.12163917724706,1.6239316792507268,1.401368490206979,1.4416540101829896,1.2464059999267976,1.1897458335302407,0.7146460315241316,1.033921989451033,1.26989034010498,1.0194610971581743,0.8747612983167699,1.0651110034251066,1.2274340270228625,0.5853623233363844,0.5999596710039974,0.96117859913933,0.875206860979171,0.6918803419548092,1.1413834075528242,0.6511677585090959,1.126260927786223,1.028026874255764,1.3710503378043972,1.4392567772527582,0.8522579200606198,0.9910815649093071,1.069209387114352,1.7399803595986365,1.07852035402993,0.9886428714544814,0.6732028012880112,0.7725185304114023,1.0608719127446629,1.2552354669955819,0.9359831688798557,1.019679791332517,1.1444429763233683
Nathan Oliveira,37.0,26.917558807101948,1.2949866186581247,1.156914281003199,1.4416540101829896,1.2464059999267976,1.036568638138749,0.7146460315241316,0.9829847755915726,1.26989034010498,1.0194610971581743,0.820102549683996,1.094023269718218,0.9327385128447662,0.7248756249963172,0.7206930674567291,0.9215186336827278,0.7768030781452812,0.8832898308450492,0.7777985252694465,0.7686943948300087,1.6430479767911903,1.028026874255764,0.9844297048018943,1.4392567772527582,0.9021356703092682,1.1319379891802923,1.4289813648720082,1.7399803595986365,1.0129659446627615,1.7528775360351248,0.6517005855811396,0.8415412231251752,0.9807198106871541,1.3628190873769888,1.0332531332849857,0.8068722641645781,1.1444429763233683
Romare Bearden,37.0,1545.1070701344267,1.1944090237576022,1.1435801401356986,1.4416540101829896,1.2464059999267976,1.1108363199644709,0.7146460315241316,1.0133935816401654,1.26989034010498,1.0194610971581743,0.8647010087605645,1.3502290438330915,0.9367363976608237,0.6396728747749124,0.6929917657398925,0.9941448027698816,1.1187547915892508,0.5147223986293634,0.8510395912347571,0.787489692317551,1.204764377913715,1.028026874255764,1.3710503378043972,1.4392567772527582,0.8770879650372141,0.9910815649093071,0.8676287135107256,1.7399803595986365,0.9241414316303488,1.3627831380801994,0.6710998130272168,0.7828380496234322,0.9969837849268216,1.0037982447004414,1.0361909722350875,0.8389127141740886,1.1444429763233683
Erté (Romain de Tirtoff),37.0,40.649094692113486,1.2668373228591996,1.463373076201343,1.4416540101829896,1.2464059999267976,1.1087724333373516,0.7018697776547782,1.2369838609300916,0.861664400472402,1.0590493376919503,0.8253686693596367,0.933028632140453,1.0214450617890152,1.002486118732714,0.8503351148695798,1.262895498981126,0.7935563245438283,1.1349453413822443,0.9688669627813553,1.2093106039663375,1.0478163213974139,1.0585575606339157,1.1080781615860609,1.4392567772527582,1.0335835606421107,0.9910815649093071,1.0061946213168174,1.7399803595986365,1.038523996926814,2.21216306673041,0.7627935491975342,0.7700745699236513,0.9594289618820339,1.237445757597854,0.8254956296475441,0.7624527865541175,1.1402135053639093
Alberto Giacometti,37.0,607.3738419452051,1.6771009250646058,1.5209113572562407,1.4416540101829896,1.2464059999267976,1.066115288490021,0.6681670035413598,1.0579464544619714,0.861664400472402,0.9425416777474805,0.7727492959831221,1.0698393674432054,1.1518238672971564,0.6230615876423025,0.6761871343775218,1.5240873371238886,1.0232399113915163,1.2772358386482316,1.0737420473100021,1.0104283332659671,1.1114979245169163,1.1939920950787106,1.0932475645797515,0.717183604328231,0.7818052940846508,0.9910815649093071,1.1541037133344063,1.7399803595986365,1.1094917169908267,2.117223548670033,0.6429705551934162,1.0395757015712268,1.021418795047531,1.0763876369731153,0.8321068080532047,0.7457420170532496,1.5424068865833647
Richard Serra,36.0,8.313462170195045,1.332290735442973,1.1292527730099613,1.4416540101829896,1.2464059999267976,1.1849351460762083,0.7146460315241316,1.1233484541540226,1.0724156757385497,1.0194610971581743,0.8752194839951448,1.5007476394933803,1.3356817680135373,0.8871275620861351,0.7925371632054891,0.9838960727759685,0.9066944735584146,0.8965764262433547,0.6262931616102165,0.926360056600143,1.5783309438014272,1.028026874255764,0.9232160242153129,1.4392567772527582,1.3864096201980722,1.074619553602606,2.0713333609717455,1.7399803595986365,1.2149907431199345,1.810062017266293,0.5740703711355628,0.9931886024131436,1.1426765156287844,1.4591496347803639,1.0592718301289055,1.0834857082055016,1.1444429763233683
Wassily Kandinsky,36.0,2288.466873687219,2.692368787381429,1.7511961876988789,1.2928244261193593,1.6005752443236463,1.194686303225471,0.7146460315241316,1.2238863627827317,1.3174770180151694,0.9410564353117236,1.126242776601123,1.4333384009231742,0.987124338666701,0.4659928212330447,0.6291870885239725,1.0435737779722307,0.7959332837680319,1.0568959224788392,0.7961554660442436,0.9587227132740834,1.1440234535575557,0.8128347357292517,0.7909872259992045,0.717183604328231,0.9242815373424589,0.7287362750630854,1.3530499428388176,1.7399803595986365,0.661584335636297,0.9432178270354886,0.3987268433646694,0.9975458752070686,1.0092774892892962,0.9230733304501855,1.0407975612010205,0.8677693254719354,1.495836677176582
Laura Knight,36.0,71.78901788286124,1.3240211788529785,1.4606485250100418,1.4416540101829896,1.2464059999267976,0.9424309965612491,0.6681670035413598,1.2442566675200841,0.861664400472402,1.0805584730515536,0.9595834878832386,0.9104140067533547,1.0048756281598736,0.8460058786416914,0.9625497891541192,1.2026907022664508,0.9369959092248294,1.120114026497029,0.9371353949832032,1.160760374140566,1.2041796552209585,1.0585575606339157,1.2957005735516278,1.1626631507518013,1.1408460008858088,0.9910815649093071,0.9549686250362686,1.7399803595986365,1.3241508292394017,2.291932203405318,0.7412966090474539,0.5039990768464594,0.9911298742013283,1.1828038896126531,0.7756507415073364,0.938232104962165,1.1246865610796093
Yaacov Agam,36.0,500.5255000792917,1.1202722439615194,1.2245307314129685,1.4416540101829896,1.2464059999267976,1.0178146474218956,0.7070860184751349,1.1930615804893243,0.8427610701082714,0.941329328634774,0.8115769029296552,1.0872062673887595,0.8210470502574382,0.7101152093205133,0.7804736143471481,1.1573496462618265,0.8888643760203923,1.078857692642578,0.6735781206780594,1.1197494244804067,1.0939288372233757,1.5234758546624556,1.4720225670224287,0.717183604328231,1.1027157371800542,1.0965326173255074,1.3327956477874516,1.7399803595986365,0.7885542936649284,1.4907305422159107,0.5629662204815528,0.637391398319611,0.919905397718083,1.092754673799779,0.8686898319261255,0.7624527865541175,1.0991611414802167
Christo,36.0,343.2337920712316,1.2388477588314608,1.48170771877447,1.4416540101829896,1.5719424865043923,1.3961725286125963,0.7146460315241316,1.2492796886540092,1.26989034010498,1.0312011583831262,1.0414628136131745,1.4246798241820922,0.8853878659998065,0.5914180905770625,0.5303678419896408,1.0841131784584355,0.7954606983950862,0.9796182820996259,0.9750553845806174,0.8439020152937189,1.1158766130596627,1.028026874255764,1.3710503378043972,1.4392567772527582,0.7609687182717725,0.9910815649093071,1.2444252913250913,1.7399803595986365,1.2442791706327379,0.8768288875985819,0.7273274886793966,0.8812821669188816,1.0387864502801383,1.063941963659784,0.9088166536271985,1.2108230496815975,0.7024659481864098
Max Ernst,36.0,204.59263444115555,1.3397281620963073,1.429316558587338,1.4416540101829896,1.2464059999267976,0.927399012613817,0.6681670035413598,1.1966023177110854,0.861664400472402,1.0558182576523862,0.9196721251763081,0.8438554059166297,1.0338420430729491,0.6895371647590628,1.037483017787231,1.0018660880933625,0.9201952827677511,1.282560052016581,1.115024847523652,1.1503611204543742,1.2048996404076244,1.210877263234258,1.1080781615860609,0.717183604328231,1.4947651661879724,0.9910815649093071,1.072338953084315,1.7399803595986365,1.0425929666325635,2.0534002657704233,0.6227716554949069,0.7639855516232624,1.026456356508205,1.0796230782097205,0.9235075437867594,0.8580031276755593,1.59379766389796
Max Beckmann,36.0,49.26995926378973,2.193075196123806,1.5518406910528035,1.4416540101829896,1.6556015792172174,1.12382769151794,0.7146460315241316,1.2392698623260128,1.4636847288784296,1.0386486920246532,0.7085903326926254,1.3455133122419591,1.4108867692375542,0.33830250961097846,0.6013164305120593,1.3962141334840552,1.8236741409792552,1.0441539745654662,1.13788974500489,0.9881737631757416,1.0821388199312336,0.8513321884303775,1.7020638136108077,0.717183604328231,0.9228441683502849,0.7268609809070268,1.4986025609429237,1.7399803595986365,1.015802898978962,2.417039285093346,0.5545887175463377,1.060743437153936,1.093906718667508,1.1798947058006826,0.8881930327590599,0.9327600022801207,1.495836677176582
Anish Kapoor,36.0,161.83598965311361,1.3524378631933394,1.5009791455913848,1.4416540101829896,1.2464059999267976,0.9466303147864373,0.7146460315241316,1.1359312572377676,1.26989034010498,0.9865254522948951,0.9719644964114522,1.1743109841423864,0.9033386533002372,0.8396713555309193,0.7135611152106126,1.0351017538427005,1.0333744458633556,1.1103733387749077,0.7936176094243561,1.0727665544431282,0.9396915567096991,1.028026874255764,1.2558094739833205,1.1626631507518013,1.2355541302810789,0.9545513959100522,1.0064956755308214,1.7399803595986365,0.9671582670338991,1.6606217057944201,0.7408702173026436,1.3952011901314112,0.9193707948044659,1.2680208043112224,1.0327675118810293,0.7411470658834955,1.495836677176582
Brett Weston,36.0,474.1964529991217,1.2302939451808648,1.2099633114057722,1.4416540101829896,1.2464059999267976,1.1600474548266173,0.7146460315241316,1.161446791529409,1.0163737952310792,1.163167733986211,1.064865445750433,1.118388963178081,0.6692912210255613,0.5937171065831014,0.6888192809692744,1.2875123477582884,0.9164211582078774,1.2797737900632205,1.051643189290506,1.0915907016225295,1.184554801323301,1.0585575606339157,1.213246118459292,1.4392567772527582,0.943215665710085,0.9910815649093071,0.9879796594997566,1.7399803595986365,1.1158463979830964,2.1166801426960564,0.721631196961165,0.8096219422230002,0.9455332227294065,1.1929810355032846,0.7824438272066584,0.9290473180540922,1.1444429763233683
Richard Misrach,35.0,168.1947011629954,1.2105106135578696,1.060002356572909,1.4416540101829896,2.1755086423664296,1.3402432962619382,0.7146460315241316,1.7770675356004246,1.26989034010498,0.9557599279242082,1.081714877355025,1.030992361114456,0.7519996638127359,0.7015236849155465,0.9277935723808425,1.05893787346674,1.3700129514559507,1.2749757822712224,0.7880195908289683,1.023757023130272,1.9845789743464042,1.257650456251124,1.3710503378043972,1.4392567772527582,1.2264185425616054,0.9910815649093071,1.1995027581325808,1.7399803595986365,1.253442709909627,2.4046993745551446,0.6774132230198726,0.9081213928422078,0.929531146576395,1.2779085090661362,1.0353495142920313,0.9189230572046648,1.045933353349718
William Lionel Wyllie,35.0,124.28492568511633,1.41608521042902,1.46078204045302,1.4416540101829896,1.2464059999267976,0.986571107817491,0.6681670035413598,1.2442566675200841,0.861664400472402,1.0141476028227077,0.9199737462373406,0.8830706849931478,0.9184257809300448,0.668461771367613,1.0196439069523568,0.9883509452338346,0.9782994815589297,0.9476177958913274,0.9524465452985131,1.0756007749175749,1.2364172842953116,1.0585575606339157,1.144010465173388,1.1626631507518013,0.9988113676339722,0.9910815649093071,1.0351141593979936,1.7399803595986365,1.3055842841124938,2.7525494232025505,0.6048899232039504,0.5171305536200171,1.0093302560831978,1.1097028052269848,0.7740061013158079,1.366599125946097,1.5937976638979598
