artist,neighbour,weight
Pierre-Auguste Renoir,Georges Braque,0.10564009101331917
Pierre-Auguste Renoir,Henri de Toulouse-Lautrec,0.08083952023634604
Pierre-Auguste Renoir,James Abbott McNeill Whistler,0.08057018567129029
Pierre-Auguste Renoir,Louis Icart,0.07427122827466474
Pierre-Auguste Renoir,Henry Moore,0.1113812737859698
Pierre-Auguste Renoir,Sonia Delaunay,0.06004597912843652
Pierre-Auguste Renoir,Graham Sutherland,0.05640341166393184
Pierre-Auguste Renoir,Thomas Hart Benton,0.05743268866235648
Connor Brothers,Tracey Emin,0.1429991919984113
Connor Brothers,Damien Hirst,0.14979299113039926
Connor Brothers,Patrick Hughes,0.0816157324963368
Connor Brothers,Peter Blake,0.12255232374459107
Connor Brothers,David Shrigley,0.10638699920422275
Connor Brothers,Takashi Murakami,0.11121813988866502
Connor Brothers,Richard Hamilton,0.07216010070054046
Connor Brothers,Julian Opie,0.06852983500720773
Connor Brothers,Christo and Jeanne-Claude,0.07874489697448024
Connor Brothers,Paula Rego,0.0659997888551454
Victor Pasmore,Terry Frost,0.16844667983816466
Victor Pasmore,Howard Hodgkin,0.1170579657368617
Victor Pasmore,John Piper,0.16989671227977818
Victor Pasmore,John Hoyland,0.08251604337480775
Victor Pasmore,Patrick Caulfield,0.09385311541453552
Victor Pasmore,Stanley William Hayter,0.07027061670708754
Victor Pasmore,Elisabeth Frink,0.08136197048705851
Victor Pasmore,Eduardo Paolozzi,0.06526891473042482
Victor Pasmore,Paula Rego,0.06091279524119042
Victor Pasmore,Peter Blake,0.09041518619009088
David Shrigley,Peter Blake,0.15131198045414823
David Shrigley,Julian Opie,0.07851862499982885
David Shrigley,Tracey Emin,0.12117136438479673
David Shrigley,Damien Hirst,0.14013830476426134
David Shrigley,Patrick Caulfield,0.09643658555953764
David Shrigley,John Piper,0.13411179274424193
David Shrigley,Eduardo Paolozzi,0.06702294007878615
David Shrigley,Patrick Hughes,0.05914520445385198
David Shrigley,Elisabeth Frink,0.07248898281861792
David Shrigley,Victor Pasmore,0.07965421974192925
Robert Motherwell,Jasper Johns,0.11561355373389244
Robert Motherwell,Ed Ruscha,0.12221376327974051
Robert Motherwell,Jim Dine,0.12222247356028418
Robert Motherwell,James Rosenquist,0.10012750993247979
Robert Motherwell,Robert Rauschenberg,0.11389674882113267
Robert Motherwell,Wayne Thiebaud,0.07290614674492157
Robert Motherwell,Sam Francis,0.13804792388707707
Robert Motherwell,Frank Stella,0.07799511730365888
Robert Motherwell,Richard Diebenkorn,0.07681956313978218
Robert Motherwell,Tom Wesselmann,0.06015719959703069
Patrick Caulfield,John Piper,0.19059422784195051
Patrick Caulfield,Peter Blake,0.13664868961982862
Patrick Caulfield,David Shrigley,0.11132383636190636
Patrick Caulfield,Victor Pasmore,0.11118956505712048
Patrick Caulfield,Terry Frost,0.11297316580064821
Patrick Caulfield,Eduardo Paolozzi,0.06958591404680751
Patrick Caulfield,Elisabeth Frink,0.07652126156980964
Patrick Caulfield,Julian Opie,0.057463765265354884
Patrick Caulfield,John Hoyland,0.058573572219451316
Patrick Caulfield,Howard Hodgkin,0.0751260022171225
Keith Haring,Roy Lichtenstein,0.17685385920456673
Keith Haring,Andy Warhol,0.19864808982477705
Keith Haring,Jasper Johns,0.06975663680902346
Keith Haring,Jim Dine,0.07827987868251497
Keith Haring,Robert Rauschenberg,0.0874363985102805
Keith Haring,Ed Ruscha,0.06887216564296696
Keith Haring,Donald Sultan,0.05984510053245734
Keith Haring,David Hockney,0.13313376271016786
Keith Haring,Robert Motherwell,0.07480127855969913
Keith Haring,Richard Hamilton,0.05237282952354612
Howard Hodgkin,Terry Frost,0.15702400394636765
Howard Hodgkin,Victor Pasmore,0.13280618355496718
Howard Hodgkin,John Hoyland,0.09021724203538083
Howard Hodgkin,Elisabeth Frink,0.08906558193676817
Howard Hodgkin,John Piper,0.1366982403438946
Howard Hodgkin,Graham Sutherland,0.06259304402913542
Howard Hodgkin,Damien Hirst,0.11406844288553385
Howard Hodgkin,Paula Rego,0.06063822159814355
Howard Hodgkin,Stanley William Hayter,0.06229191879932211
Howard Hodgkin,Tracey Emin,0.09459712087048681
Rufino Tamayo,James Rosenquist,0.08302659150695012
Rufino Tamayo,Alexander Calder,0.12566511182645054
Rufino Tamayo,Henry Moore,0.1451123288176216
Rufino Tamayo,Paula Rego,0.07182681165911209
Rufino Tamayo,Elisabeth Frink,0.0908042659685309
Rufino Tamayo,Robert Motherwell,0.09611656879445174
Rufino Tamayo,Jim Dine,0.08995212726708796
Rufino Tamayo,Graham Sutherland,0.06731864584531468
Rufino Tamayo,John Piper,0.13384230539155573
Rufino Tamayo,Robert Rauschenberg,0.09633524292292467
Jim Dine,James Rosenquist,0.11467427043925982
Jim Dine,Robert Motherwell,0.13098636056193472
Jim Dine,Jasper Johns,0.0890104234074609
Jim Dine,Robert Rauschenberg,0.12115588544826597
Jim Dine,Ed Ruscha,0.09391886641579943
Jim Dine,Wayne Thiebaud,0.07105632648371554
Jim Dine,Sam Francis,0.12650414553026576
Jim Dine,Roy Lichtenstein,0.10702070328679646
Jim Dine,Alexander Calder,0.08960060166323358
Jim Dine,Tom Wesselmann,0.05607241676326774
Georges Braque,Marc Chagall,0.2689709474436167
Georges Braque,Henri Matisse,0.12624036331372818
Georges Braque,Sonia Delaunay,0.06786086104872943
Georges Braque,Louis Icart,0.07194105036179607
Georges Braque,Pierre-Auguste Renoir,0.08188246027373755
Georges Braque,Henry Moore,0.10788752533011034
Georges Braque,Graham Sutherland,0.05530681021165101
Georges Braque,Elisabeth Frink,0.06844150422066134
Georges Braque,Rufino Tamayo,0.06783932215588494
Georges Braque,Alexander Calder,0.08362915564008444
James Gillray,Henri de Toulouse-Lautrec,0.10022897244997936
James Gillray,James Abbott McNeill Whistler,0.09525555077955127
James Gillray,Christopher Richard Wynne Nevinson ARA,0.08937756368696423
James Gillray,Pierre-Auguste Renoir,0.11043814342396091
James Gillray,Rembrandt van Rijn,0.13098718334293846
James Gillray,Paula Rego,0.07601917936595053
James Gillray,Graham Sutherland,0.0754205955184202
James Gillray,Louis Icart,0.0874576341825199
James Gillray,Keith Haring,0.09668867767992044
James Gillray,Roy Lichtenstein,0.13812649956979467
Elisabeth Frink,Graham Sutherland,0.09265951714598823
Elisabeth Frink,Henry Moore,0.15558052671226905
Elisabeth Frink,John Piper,0.15883570319752502
Elisabeth Frink,Paula Rego,0.07279581058583488
Elisabeth Frink,David Hockney,0.1533346178493337
Elisabeth Frink,Tracey Emin,0.09188496394438449
Elisabeth Frink,Eduardo Paolozzi,0.059345294753432545
Elisabeth Frink,Victor Pasmore,0.07402105515107092
Elisabeth Frink,Howard Hodgkin,0.06716244647311444
Elisabeth Frink,Peter Blake,0.07438006418704679
Richard Diebenkorn,Robert Motherwell,0.13835970443878245
Richard Diebenkorn,Jasper Johns,0.09690692221671798
Richard Diebenkorn,Wayne Thiebaud,0.08875504921670758
Richard Diebenkorn,Ed Ruscha,0.09702134742583159
Richard Diebenkorn,Jim Dine,0.10659117928508433
Richard Diebenkorn,Roy Lichtenstein,0.13383487926709703
Richard Diebenkorn,James Rosenquist,0.07638524397491261
Richard Diebenkorn,Donald Sultan,0.07502678527506618
Richard Diebenkorn,Robert Rauschenberg,0.10208534324696326
Richard Diebenkorn,Keith Haring,0.08503354565283722
Louis Icart,Georges Braque,0.11445398464918083
Louis Icart,Marc Chagall,0.20376933723473858
Louis Icart,Sonia Delaunay,0.0735718881870507
Louis Icart,Henri Matisse,0.10252891919190538
Louis Icart,Stanley William Hayter,0.07105545736087751
Louis Icart,Paula Rego,0.06778042608863961
Louis Icart,Pierre-Auguste Renoir,0.0931221535999661
Louis Icart,Elisabeth Frink,0.08211141259625616
Louis Icart,Graham Sutherland,0.06564697354130593
Louis Icart,Henry Moore,0.12595944755007907
Ed Ruscha,Jasper Johns,0.1318465398267101
Ed Ruscha,Robert Motherwell,0.1413272089307243
Ed Ruscha,Jim Dine,0.10277494910583593
Ed Ruscha,Frank Stella,0.08553483415256488
Ed Ruscha,James Rosenquist,0.08070359194156802
Ed Ruscha,Wayne Thiebaud,0.06685755135335492
Ed Ruscha,Robert Rauschenberg,0.09934430837495278
Ed Ruscha,Sam Francis,0.12232639126965592
Ed Ruscha,Roy Lichtenstein,0.11093583627159433
Ed Ruscha,Richard Diebenkorn,0.058348788773038875
Christo and Jeanne-Claude,Robert Rauschenberg,0.14315682788169493
Christo and Jeanne-Claude,Connor Brothers,0.12007394027402084
Christo and Jeanne-Claude,James Rosenquist,0.08674593171032789
Christo and Jeanne-Claude,Richard Hamilton,0.07752136070753055
Christo and Jeanne-Claude,Jim Dine,0.10272587285207778
Christo and Jeanne-Claude,Takashi Murakami,0.11160283806592541
Christo and Jeanne-Claude,Tracey Emin,0.11443463941898765
Christo and Jeanne-Claude,Keith Haring,0.09313011364839552
Christo and Jeanne-Claude,Ansel Adams,0.07940158781105192
Christo and Jeanne-Claude,Patrick Hughes,0.07120688762998754
Frank Stella,Ed Ruscha,0.11646119407862758
Frank Stella,Robert Motherwell,0.12748038661090916
Frank Stella,Ellsworth Kelly,0.0904293526586024
Frank Stella,Jasper Johns,0.09588676702103875
Frank Stella,Sam Francis,0.1711801808801605
Frank Stella,Jim Dine,0.0957343597845299
Frank Stella,Wayne Thiebaud,0.06953988106938179
Frank Stella,James Rosenquist,0.07316674228514161
Frank Stella,Robert Rauschenberg,0.09472185770507295
Frank Stella,Tom Wesselmann,0.06539927790653542
James Abbott McNeill Whistler,Pierre-Auguste Renoir,0.1347728203122171
James Abbott McNeill Whistler,Ansel Adams,0.09887314328411444
James Abbott McNeill Whistler,Christopher Richard Wynne Nevinson ARA,0.08852951934272009
James Abbott McNeill Whistler,Louis Icart,0.09345879142015893
James Abbott McNeill Whistler,Henri Matisse,0.1146010580808607
James Abbott McNeill Whistler,Graham Sutherland,0.07641370556103927
James Abbott McNeill Whistler,Henry Moore,0.14576563140356338
James Abbott McNeill Whistler,Georges Braque,0.09478980482445562
James Abbott McNeill Whistler,Thomas Hart Benton,0.07748778716889769
James Abbott McNeill Whistler,Stanley William Hayter,0.07530773860197273
Ansel Adams,Christopher Richard Wynne Nevinson ARA,0.08125556468800622
Ansel Adams,Wayne Thiebaud,0.0708148112341775
Ansel Adams,Alexander Calder,0.11876487943704883
Ansel Adams,Jim Dine,0.09292237706429318
Ansel Adams,Roy Lichtenstein,0.1323215556737212
Ansel Adams,Robert Rauschenberg,0.10229780125616032
Ansel Adams,Christo and Jeanne-Claude,0.07778514995098855
Ansel Adams,David Hockney,0.1669980593903289
Ansel Adams,Jasper Johns,0.07180737030770236
Ansel Adams,Elisabeth Frink,0.0850324309975728
Henri de Toulouse-Lautrec,Henri Matisse,0.12669648827347413
Henri de Toulouse-Lautrec,Pierre-Auguste Renoir,0.12057898055572666
Henri de Toulouse-Lautrec,Marc Chagall,0.24001628139939382
Henri de Toulouse-Lautrec,Georges Braque,0.09333795373748026
Henri de Toulouse-Lautrec,James Abbott McNeill Whistler,0.0728941126348152
Henri de Toulouse-Lautrec,Christopher Richard Wynne Nevinson ARA,0.0685442919300205
Henri de Toulouse-Lautrec,Ansel Adams,0.06794845812709945
Henri de Toulouse-Lautrec,Keith Haring,0.07804626803771847
Henri de Toulouse-Lautrec,Thomas Hart Benton,0.06209266647929427
Henri de Toulouse-Lautrec,Louis Icart,0.06984449882497731
Albrecht Dürer,Rembrandt van Rijn,0.21301356440736788
Albrecht Dürer,James Abbott McNeill Whistler,0.09379233966064053
Albrecht Dürer,Pierre-Auguste Renoir,0.10948669528159713
Albrecht Dürer,Henri de Toulouse-Lautrec,0.08184189060943659
Albrecht Dürer,Henri Matisse,0.10549917034790017
Albrecht Dürer,James Gillray,0.09092416056820384
Albrecht Dürer,Christopher Richard Wynne Nevinson ARA,0.07712189659339731
Albrecht Dürer,Louis Icart,0.08163534147384797
Albrecht Dürer,Ansel Adams,0.07801970352442181
Albrecht Dürer,Sybil Andrews,0.06866523753318683
Bridget Riley,Terry Frost,0.13383492669877153
Bridget Riley,Tom Wesselmann,0.08705404218468499
Bridget Riley,Howard Hodgkin,0.10522553730640336
Bridget Riley,Victor Pasmore,0.1079090059854763
Bridget Riley,Patrick Caulfield,0.09934793776464892
Bridget Riley,Donald Sultan,0.0799577345676991
Bridget Riley,Victor Vasarely,0.09947482975233352
Bridget Riley,John Hoyland,0.06927475507410749
Bridget Riley,Damien Hirst,0.12412114705190176
Bridget Riley,David Shrigley,0.09380008361397303
James Rosenquist,Jim Dine,0.13816619713667652
James Rosenquist,Robert Rauschenberg,0.1428791800995507
James Rosenquist,Robert Motherwell,0.13112428744339644
James Rosenquist,Ed Ruscha,0.09195234580852793
James Rosenquist,Jasper Johns,0.08214191280621334
James Rosenquist,Sam Francis,0.12406720979612744
James Rosenquist,Rufino Tamayo,0.08365968240468566
James Rosenquist,Wayne Thiebaud,0.0569611538680075
James Rosenquist,Alexander Calder,0.09177291026226872
James Rosenquist,Tom Wesselmann,0.057275120374545616
Christopher Richard Wynne Nevinson ARA,David Hockney,0.2123422909645071
